geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzero
FBtr0077326	Obp19c-RA	NOTEST	0.0	NOTEST	0.0	-4.370396	2.707742	-0.532711	3.877136	106.170001	0.463744	10.137413	23.521548	1.167415	2.602555	1	1	1	1
FBtr0083183	spn-E-RA	NOTEST	0.012733	NOTEST	0.0009	-1.287735	1.617283	0.511872	1.927334	16.943998	5.407701	18.125119	18.306804	0.682460	1.751435	0	1	1	1
FBtr0085679	CG9717-RA	0.095156	0.0	0.0584	0.0	-0.154349	2.826314	0.716763	5.803843	40.526608	16.145583	3.294673	21.609138	9.169230	21.766450	0	1	1	1
FBtr0083354	CG14907-RA	0.092764	0.019923	0.0558	0.0022	-0.072346	1.211040	0.980426	2.452657	65.319078	35.491090	7.636240	10.593814	10.195200	38.168150	1	1	1	1
FBtr0299905	CG6675-RB	NOTEST	0.025112	NOTEST	0.0036	-2.147400	1.566158	-0.254903	2.090761	28.413602	78.198913	11.850260	11.268504	2.467780	3.810680	1	1	1	1
FBtr0081005	dl-RA	NOTEST	0.014133	NOTEST	0.0011	-2.771955	1.739361	-1.511182	3.001347	43.106119	72.095960	2.148739	3.302491	1.527795	3.353770	1	1	1	1
FBtr0082771	Lip3-RA	NOTEST	0.015735	NOTEST	0.0014	-1.366563	1.370788	0.870130	1.922413	7.325258	1.850155	0.553991	2.235388	0.364333	1.160745	0	1	1	1
FBtr0082637	Hsp70Bb-RA	NOTEST	0.030065	NOTEST	0.0051	-0.819778	1.589823	-0.758748	4.027507	25.665528	97.876052	6.506101	7.059345	0.344917	3.338650	0	1	1	1
FBtr0300123	bnl-RC	0.11467	0.0	0.0838	0.0	-0.374205	3.224353	1.104452	3.998308	6.636733	41.422379	5.891506	13.976061	3.471670	12.502650	1	1	1	1
FBtr0113378	CG30460-RE	NOTEST	0.030643	NOTEST	0.0053	-1.709652	1.231381	0.035263	1.413731	19.169136	23.719261	9.849308	4.266071	4.185250	6.549635	1	1	1	1
FBtr0084913	CG14545-RA	NOTEST	0.044016	NOTEST	0.0118	-1.757715	0.583887	-0.392614	0.759992	66.656878	22.433888	13.015930	21.409568	0.039630	2.012360	0	1	0	1
FBtr0078008	Nnf1b-RA	NOTEST	0.031288	NOTEST	0.0055	-1.803201	1.420589	1.061528	1.496931	1.555421	96.145374	2.909799	2.794874	0.337319	1.237180	0	1	1	1
FBtr0302711	CG42673-RD	NOTEST	0.009636	NOTEST	0.0005	-1.079090	2.483115	-0.598774	2.670072	7.348062	13.475745	6.623721	4.267907	3.464095	6.699005	1	1	1	1
FBtr0088331	Or46a-RB	NOTEST	0.01179	NOTEST	0.0008	-5.177098	1.812787	-0.236486	2.404555	89.266570	10.915984	3.668621	7.150903	0.049291	2.148850	0	1	0	1
FBtr0078484	CG7130-RA	NOTEST	0.007274	NOTEST	0.0003	-1.198584	2.850508	1.392843	3.023854	54.218947	32.835827	13.132158	12.998378	2.890440	19.498100	1	1	1	1
FBtr0332853	CG10916-RB	0.095775	0.007274	0.0592	0.0003	-0.070330	2.619871	1.681542	2.937175	78.170749	39.595664	8.608553	10.840311	6.631325	12.497100	1	1	1	1
FBtr0079200	Arpc4-RA	0.101965	0.042978	0.0665	0.0111	-0.128517	0.805904	0.431917	1.636842	1.522403	73.352952	2.149839	4.509849	11.171450	19.628500	1	1	1	1
FBtr0344740	Skp2-RE	NOTEST	0.013512	NOTEST	0.001	-2.689448	1.656879	-0.263698	1.891875	105.422396	56.889079	10.675470	13.861924	1.422290	3.407575	1	1	1	1
FBtr0077459	CG15431-RA	NOTEST	0.043683	NOTEST	0.0115	-1.410960	0.863466	0.094668	3.011618	36.901135	52.497532	2.299404	11.154917	11.309900	19.450650	0	1	1	1
FBtr0085414	dgt6-RA	NOTEST	0.049797	NOTEST	0.016	-2.779584	0.798951	-0.440913	0.861751	99.311528	7.218793	11.922153	19.878265	0.794609	1.408365	0	1	1	1
FBtr0336486	CG14906-RC	0.093008	0.045743	0.056	0.0131	-0.099821	0.620236	2.747946	1.253430	87.724979	77.243362	7.399807	9.507054	4.138200	13.083200	1	1	1	1
FBtr0079106	GluRIIA-RI	NOTEST	0.021143	NOTEST	0.0025	-1.140400	1.417825	1.841796	3.494817	75.967121	93.622018	6.310604	3.903994	2.760630	5.904235	0	1	1	1
FBtr0082648	Dtg-RA	NOTEST	0.038029	NOTEST	0.0085	-2.383555	0.979841	-0.397889	2.973144	13.031453	81.932194	13.868183	8.412083	5.855535	14.861900	0	1	1	1
FBtr0339769	CG15890-RB	0.101965	0.015735	0.0667	0.0014	-0.341974	1.770956	2.490251	1.832219	67.163307	81.920653	5.676038	10.141753	4.797275	7.113625	1	1	1	1
FBtr0343517	Mur2B-RC	NOTEST	0.018191	NOTEST	0.0018	-2.016140	1.968716	-1.798042	2.498561	90.968538	88.344382	4.321696	3.029438	1.546925	3.358620	1	1	1	1
FBtr0075952	SmD1-RA	NOTEST	0.042756	NOTEST	0.011	-1.944707	0.598038	-0.985853	1.604871	18.830112	15.420651	20.239979	19.028212	10.316300	15.521500	1	1	1	1
FBtr0078962	CG12581-RA	NOTEST	0.034766	NOTEST	0.0071	-1.391350	1.065590	-0.348138	1.344693	26.870481	10.209014	1.602943	2.974437	5.750825	11.356500	1	1	1	1
FBtr0077008	Ldh-RA	NOTEST	0.003712	NOTEST	0.0001	-1.713769	1.880868	1.482992	2.224363	16.208865	35.501954	19.853359	12.414000	2.138445	14.940020	1	1	1	1
FBtr0334496	CG9757-RB	NOTEST	0.046723	NOTEST	0.0138	-1.600666	0.770973	1.736399	1.259419	3.517595	1.733989	23.165972	20.774867	0.192374	3.826280	0	1	0	1
FBtr0076410	CG6749-RA	0.124366	0.0	0.0966	0.0	-0.460436	3.240574	1.072996	3.444000	3.077348	67.409848	3.109338	6.941916	2.271340	5.544720	1	1	1	1
FBtr0075775	Frl-RA	NOTEST	0.029125	NOTEST	0.0048	-1.479749	0.794967	-0.948665	2.877765	47.255030	85.633415	3.400414	4.698797	0.959593	3.279435	0	1	1	1
FBtr0073518	rho-4-RB	0.151491	0.031618	0.1417	0.0056	-0.869283	1.425220	-0.340441	1.977045	92.294694	94.034497	8.877825	11.348487	4.391560	7.568805	1	1	1	1
FBtr0081846	stck-RC	0.122877	0.046596	0.0946	0.0136	-0.481060	0.942524	0.883555	1.830227	13.433369	101.469447	8.977715	7.475946	2.899895	11.213700	1	1	1	1
FBtr0087536	SmydA-1-RA	NOTEST	0.031618	NOTEST	0.0056	-1.806879	0.510988	0.016260	1.067318	1.767572	7.393456	22.797866	1.769621	1.067819	1.904425	1	1	1	1
FBtr0082908	CG14356-RA	NOTEST	0.030953	NOTEST	0.0054	-1.873254	0.807501	-0.948576	1.404305	1.045938	28.616965	2.215947	1.036582	1.057025	2.757780	1	1	1	1
FBtr0089628	CG10383-RA	0.150517	0.003712	0.1401	0.0001	-0.816927	2.862592	-0.369534	3.391799	17.935122	31.961317	1.658169	8.405123	5.937675	11.952200	1	1	1	1
FBtr0344026	CG42394-RD	NOTEST	0.014133	NOTEST	0.0011	-1.731724	0.311697	-1.094910	3.456908	9.809723	0.035971	1.363474	0.336590	9.430120	17.268800	1	1	1	1
FBtr0072799	drpr-RB	0.075754	0.033669	0.038	0.0064	-0.131039	1.103517	0.089974	1.518785	32.196223	72.882696	23.493092	3.186375	8.986870	13.328200	1	1	1	1
FBtr0085307	Sid-RA	0.127027	0.003712	0.1023	0.0001	-0.603543	1.694786	3.024873	2.258463	19.901687	45.383979	10.754420	10.072227	4.292090	6.968560	1	1	1	1
FBtr0089520	AnxB9-RD	NOTEST	0.023009	NOTEST	0.003	-1.540713	1.531322	0.663676	2.509825	12.317400	36.145442	5.597566	3.873336	7.718695	20.346200	1	1	1	1
FBtr0290050	CG31028-RC	NOTEST	0.033074	NOTEST	0.0061	-1.039011	1.098503	0.917478	1.211702	3.703290	78.252792	3.485149	4.179940	1.750500	2.598945	1	1	1	1
FBtr0076714	CG7194-RA	NOTEST	0.03446	NOTEST	0.0069	-2.380159	1.016698	-1.777537	1.223772	5.326582	18.584383	15.249787	13.441472	1.316145	3.353365	1	1	1	1
FBtr0088690	Cyp6a13-RA	0.117095	0.044621	0.0868	0.0124	-0.388920	0.969891	0.129717	2.470605	39.544364	68.402299	5.628549	7.417948	11.592050	22.803550	0	1	1	1
FBtr0083751	CG5835-RA	NOTEST	0.005754	NOTEST	0.0002	-3.720008	1.678406	-2.168353	3.102888	24.154276	92.598466	1.971199	3.945520	7.676535	14.900800	1	1	1	1
FBtr0099990	kay-RB	0.128258	0.044379	0.104	0.0122	-0.591940	0.962429	0.352542	2.861916	86.844781	105.318866	7.899163	7.930409	6.050800	16.349600	1	1	1	1
FBtr0070625	CG6428-RA	NOTEST	0.016399	NOTEST	0.0015	-2.043188	1.337920	2.027146	3.280146	3.656546	30.659299	3.831276	12.019260	5.010650	10.020145	0	1	1	1
FBtr0307505	CG31076-RB	NOTEST	0.005754	NOTEST	0.0002	0.892378	3.827165	1.405308	4.308743	92.094223	75.227054	5.779757	8.645274	0.592877	1.683050	0	1	0	1
FBtr0074669	Mec2-RA	0.115284	0.037353	0.0846	0.0082	-0.523224	0.655765	0.397297	2.130228	33.805856	84.679315	3.484576	3.725958	6.436980	14.127250	1	1	1	1
FBtr0076496	Hsp26-RA	NOTEST	0.015004	NOTEST	0.0013	-3.335876	1.659706	-1.052867	3.153395	17.654047	77.531424	18.172581	9.546870	2.556770	8.772415	1	1	1	1
FBtr0084691	tld-RA	NOTEST	0.025455	NOTEST	0.0037	-1.119091	1.472890	-0.755778	1.628202	57.546514	6.223390	6.574132	5.873276	1.226395	1.947425	1	1	1	1
FBtr0329884	NaPi-T-RB	NOTEST	0.034557	NOTEST	0.007	-8.095531	1.359608	-0.875616	2.183627	25.896120	101.698630	15.427066	11.886863	0.551959	2.606700	0	1	1	1
FBtr0078770	PEK-RA	NOTEST	0.040144	NOTEST	0.0094	-2.833621	0.779956	-1.982154	1.852030	108.339906	101.753514	10.274863	9.843555	7.226795	14.681300	0	1	1	1
FBtr0332979	CG18869-RB	NOTEST	0.049797	NOTEST	0.016	-1.911041	0.695860	-0.809685	1.131038	94.149202	10.606745	11.668876	6.185141	0.211136	2.103820	0	1	0	1
FBtr0082638	Hsp70Bc-RA	NOTEST	0.048117	NOTEST	0.0149	-2.006214	0.724303	-1.029248	4.290702	19.335215	84.864137	14.065945	10.370263	0.304099	1.185770	0	1	1	1
FBtr0088922	CG2065-RA	0.095775	0.040256	0.0592	0.0095	-0.026578	0.823724	1.241558	1.961440	2.708508	20.895970	3.694383	9.813388	5.564755	12.760650	1	1	1	1
FBtr0082335	CG14695-RA	NOTEST	0.044159	NOTEST	0.012	-1.163733	0.682816	1.180069	1.945920	77.921471	106.664446	2.903882	7.331351	0.527803	4.815350	0	1	1	1
FBtr0075125	CG32195-RA	NOTEST	0.044527	NOTEST	0.0123	-1.850095	0.439557	-0.483672	0.644909	5.906215	74.992622	15.668765	17.375886	1.291970	2.315080	1	1	1	1
FBtr0076476	CG3448-RB	NOTEST	0.047923	NOTEST	0.0148	-2.102757	0.907957	0.916585	1.905105	25.103374	71.903856	17.877748	13.285411	3.913000	14.399850	1	1	1	1
FBtr0077971	Tgt-RA	NOTEST	0.041427	NOTEST	0.0101	-1.213993	0.885906	0.279335	1.041439	87.425872	9.807996	1.587018	2.990937	1.757020	2.823775	0	1	1	1
FBtr0085488	Cad99C-RA	0.166513	0.033669	0.1661	0.0064	-0.975929	1.442284	-0.065142	2.751932	55.703699	53.004880	4.154105	3.913676	3.878420	8.684675	1	1	1	1
