FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBtr0070073	0	0	0	0	0	0.0401288
FBtr0070074	0	0	0	0	0	0
FBtr0070075	0	0	0	0	0	0.111263
FBtr0070076	0	0	0	0.298987	0	0.727898
FBtr0112947	1.01912	1.16079	0.732356	0.369916	0.515664	0.977696
FBtr0070077	1.01301	0.267916	0.450649	0.293093	0.590189	0.599289
FBtr0336919	0	0	0	0	0.18823	0
FBtr0300328	0	0	0	0	0	0
FBtr0070078	0	0	0	0	0	0
FBtr0336920	0	0.307995	0	0	0.362155	0.236049
FBtr0336921	0	0	0	0	0	0
FBtr0343501	1.23685	1.13715	1.28384	1.82194	2.46026	2.4694
FBtr0070079	5.85294	5.27175	5.44925	3.93651	5.41247	5.36624
FBtr0070080	17.0535	15.9956	15.1467	20.8959	13.1432	18.463
FBtr0340145	2.35302	1.38531	0.666577	1.08378	0.469675	0.444112
FBtr0070088	2.11445	2.12692	1.57452	1.25688	2.01572	4.04546
FBtr0070092	51.2376	51.9966	49.4916	40.8477	42.442	71.1475
FBtr0070093	3.83711	1.20513	2.92022	3.05665	2.90422	3.52893
FBtr0070094	4.71898	4.99859	3.92584	4.861	4.79303	4.85012
FBtr0070099	0.0460983	0.831891	0.02394	0.0468066	0.480156	0.501188
FBtr0070100	0	0	0	0	0	0
FBtr0070101	3.26361	3.81322	1.99192	3.89961	3.1702	3.40059
FBtr0070102	0	0	0	0	0	0
FBtr0273442	0.307828	0	0	0	0	0
FBtr0273443	0	0	0	0	0	0
FBtr0344150	0	0	0.44631	0	0.00469537	0
FBtr0344151	0	0	0	0	0	0
FBtr0070103	0	0.258666	0.194617	0.154447	0.14552	0.30485
FBtr0300326	33.1599	35.2658	33.0425	42.8576	33.3703	37.1992
FBtr0342963	0	0	0	0	0	0
FBtr0070107	0	0.413276	0	0	0.619389	0
FBtr0070108	5.32163	4.07542	3.57432	3.57636	2.95633	3.66521
FBtr0340207	0.000170962	0	4.09984e-05	0.66316	6.73874e-05	0.573394
FBtr0070109	0	0	0	0	0	0
FBtr0307291	57.7	47.6573	51.4132	63.0785	41.6612	34.1791
FBtr0307292	0	0	0	0	0	0
FBtr0307293	4.94159	6.03972	4.48356	3.78915	3.20748	3.80362
FBtr0307294	135.962	126.014	120.109	118.089	112.681	106.534
FBtr0307295	8.84353	9.6811	8.6564	4.23396	8.61611	11.0072
FBtr0070115	5.06508	6.87176	6.99304	4.33269	6.68499	6.10998
FBtr0070116	0.000271529	0.750087	0.119924	0	7.94789e-05	0.842059
FBtr0070117	0	0.00109225	0.767466	0.00549981	0.000380226	0.000360793
FBtr0070118	4.00704	2.37997	1.97268	4.3201	3.55095	2.85951
FBtr0070119	2.27156	2.1149	1.38618	1.5894	2.26396	2.35198
FBtr0070120	2.48717	3.54998	3.25053	2.45183	3.53058	3.64911
FBtr0340081	0.000172772	5.69325e-05	0.000142931	0.00165427	8.16403e-05	6.95676e-05
FBtr0340082	1.71885	0.950533	0.431621	0.525351	1.26047	1.43729
FBtr0070121	4.26061	2.79288	3.09575	4.02716	2.80255	4.15411
FBtr0308651	0	0	0.453521	0	0.854864	0
FBtr0070122	13.8927	12.939	11.7822	0.0587408	23.4802	11.456
FBtr0343564	21.0782	18.5241	19.9247	23.8627	12.4003	18.842
FBtr0070134	7.77458	9.59318	8.13255	6.79564	7.20429	7.18734
FBtr0343759	0	0	0.158328	0	0	0
FBtr0070135	114.297	98.5473	90.4869	74.0555	98.1602	79.2728
FBtr0070136	93.7878	114.847	72.4383	110.36	128.881	238.417
FBtr0070137	27.6656	14.737	22.4541	13.8934	22.3179	18.5219
FBtr0070138	1.49793	1.06855	0.609213	0.715893	1.03305	1.01684
FBtr0112928	0	0.325007	0.15258	1.7832e-05	0	0
FBtr0345511	0.26625	0.177458	0.300833	0.155466	0.0638483	0.130234
FBtr0070140	6.90352	6.54891	5.77002	4.00489	8.42149	8.01983
FBtr0343325	3.34752	4.14966	3.30639	3.57479	3.38915	4.36239
FBtr0070142	0	0	0	0	0	0
FBtr0290198	0.0781347	0	0.0811036	0.118693	0.0428296	0.0809008
FBtr0070145	0	0	0	0	0	0
FBtr0070146	6.5019	6.73026	6.37078	6.34336	6.74399	6.65954
FBtr0070147	32.5914	33.7019	26.8795	25.1178	21.0485	19.4901
FBtr0070148	1083.5	1164.74	1287.3	1353.56	747.257	1331.95
FBtr0070149	0	0	0.0364489	0.071198	0.0385734	0.0727321
FBtr0070150	0	0	0	0	0	0.133596
FBtr0070151	9.96611	9.19669	8.92964	8.15489	9.97157	9.35987
FBtr0308652	0.317771	0.244904	0.409919	0	0.516919	0.757967
FBtr0070155	1060.12	906.591	1080.97	691.897	877.59	844.253
FBtr0070156	306.351	233.502	306.299	160.66	258.948	150.951
FBtr0070157	21.0919	9.43199	11.6794	3.4515	9.03776	7.75924
FBtr0070158	31.0046	33.5019	24.7322	30.84	23.3789	34.9747
FBtr0345321	371.65	495.667	284.436	329.897	257.835	799.057
FBtr0070159	192.494	181.235	116.198	91.9981	135.985	159.074
FBtr0070160	12.0558	9.3717	9.01003	5.37204	6.87275	19.8058
FBtr0070161	5.72141	0.531237	3.61962	0.000243212	0.699286	2.25623
FBtr0110791	0.00111881	0.136696	1.60694	1.14382	1.05736	0.690543
FBtr0339430	1.3022	1.75359	0.152111	1.03123	0.482023	0.758682
FBtr0339431	1.02689	0.000308232	0.00279217	1.50285	1.81779	0.0190625
FBtr0339432	8.29906	6.67152	4.32162	7.35961	10.1141	11.2286
FBtr0339433	0	0.546328	0.466813	0.0622779	0	0
FBtr0339434	0	0.0848305	0	0.0329328	0	0.127555
FBtr0110804	0	0	0	0	0	0
FBtr0070163	0	0	0	0	0	0
FBtr0070164	0	0	0	0	0	0
FBtr0310165	0	0	0	0	0	0
FBtr0070165	15.1703	14.5918	14.6309	14.0326	14.6669	15.7074
FBtr0307181	8.41601	7.68486	7.43798	5.09307	6.96991	7.42052
FBtr0345512	0.290586	0.537835	0.226212	0.736529	0.477902	0.150473
FBtr0070167	0	0.234427	0	0	0	0.116895
FBtr0070168	0	0.497973	0	0.399826	0.433724	0.292107
FBtr0070169	0.117637	0.626791	0.369163	0	0.138621	0
FBtr0307182	20.6809	20.1021	21.8761	19.9588	13.1399	17.4121
FBtr0332589	8.8168	8.78497	3.06522	2.59676	7.63862	2.65736
FBtr0070170	0.465723	0.680514	0.915952	1.09224	0.940529	1.14208
FBtr0070171	0	0	0	0.104096	0	0
FBtr0070172	0	0	0	0	0	0
FBtr0070173	4.74615	3.62358	4.3929	4.5262	3.90241	3.76761
FBtr0070179	138.458	154.209	169.455	118.375	158.341	228.423
FBtr0070180	0	0.153923	0	0	0.182344	0
FBtr0070181	0.0646647	0	0.0753578	0	0.0727485	0
FBtr0113327	1.14408	2.79959	2.18077	1.7846	0.505515	2.0778
FBtr0331340	19.8982	16.199	17.176	10.5809	20.3146	14.0348
FBtr0070182	4.83004	4.55793	4.12453	4.04815	5.34735	4.82862
FBtr0070183	43.5448	42.8091	39.0223	49.721	43.7218	39.8683
FBtr0070184	0	0	0	0	0	0
FBtr0070185	0	0	0	0	0	0
FBtr0342734	0	0	0	0	0	0
FBtr0070186	6.23126	12.9922	19.7158	8.43938	10.6174	20.5993
FBtr0070187	8.76524	8.30472	7.86353	6.61528	9.92966	8.27603
FBtr0070188	8.2379	9.04034	7.7942	6.27547	9.79048	10.4543
FBtr0070189	0	0	0	0	0	0
FBtr0331301	0	0	0	0	0	0
FBtr0070195	4.08284	4.6243	3.09944	1.45694	1.60369	1.26191
FBtr0310459	0	0	0	2.01249	0	0
FBtr0336688	0.700457	0.462881	0.384839	0.574269	0.694269	0.450956
FBtr0070197	3.74885	1.39165	1.06178	0	1.69411	2.92974
FBtr0310611	0.0967909	0	0.100622	0.0785419	0.530545	0.100342
FBtr0345513	0.765919	0.790854	1.00777	1.19377	0.477199	0.507087
FBtr0070198	0	0	0	0	0.0902243	0
FBtr0342727	0	0	0	0	5.14858e-07	0.0836294
FBtr0070199	0	0	0	0	0	0.0403158
FBtr0310612	0	0	0	0	0	3.22892e-05
FBtr0070200	0.434705	0.0365716	0.164081	0.0800426	0.476568	0.163671
FBtr0070201	0.0572747	0.0175871	0.0197314	1.33191e-05	0.104738	0.0989355
FBtr0345506	0.000126334	0.000116745	0.000126097	0.130577	0.000146443	0.000123429
FBtr0070202	0.100706	0.111835	0.146345	0.101987	0.0662424	0.229396
FBtr0070203	0	0	0	0	0	0
FBtr0070204	0	0	0	0	0	0
FBtr0070205	0	0	0	0	4.27094e-05	3.69896e-05
FBtr0342728	0	0	0	0	0.0339837	0.0320995
FBtr0070206	0.171301	0.0951171	0.248933	0.0794315	1.14732e-06	0.239789
FBtr0342729	4.16949e-06	0	8.10241e-06	0.10652	0.134812	0.0789637
FBtr0070207	0.0300283	0.027789	0.0545463	0.0304103	0.0329201	0.0388642
FBtr0070209	11.5611	12.723	10.4945	9.99033	10.9861	11.6237
FBtr0310619	0	0	0	0	0	0
FBtr0070211	0	0	0	0	0	0
FBtr0303284	0.270227	0.375136	0.280495	0.478913	0.148125	0.139897
FBtr0070212	3.34995	3.94384	2.94905	2.0613	3.92824	3.09535
FBtr0070213	0.685672	0.181297	0	0	0.107386	0.202842
FBtr0070215	0	0	0	0	0	0
FBtr0339772	0.577939	0.796845	0.597942	0.379014	1.65377	0.49064
FBtr0339773	3.24932	11.3377	14.7508	0	23.6945	0
FBtr0339774	68.4388	58.1224	47.0374	56.9708	40.9723	59.9361
FBtr0070216	18.2894	16.9194	32.0298	1.82469	26.4538	7.01387
FBtr0070217	0.421572	2.72929	7.00773	0	1.38664	1.74584
FBtr0070218	39.108	42.9046	26.5429	55.3983	27.5146	48.6937
FBtr0070219	0.646249	1.33779	0.67448	0.594251	0.493507	0.466362
FBtr0070222	0	0	0.21583	0	0	0
FBtr0342735	0.636671	0.0143838	0.0225222	1.09464	2.66197	3.32497
FBtr0342736	3.0663	1.88721	2.50141	0.256727	0.26214	0.123536
FBtr0342737	1.42094	0	0.910207	0.96228	0	1.9676
FBtr0330317	0.000332604	0	0.727886	0	0	0
FBtr0330318	0.0283	0.0568716	0	0.0898937	0	0
FBtr0330319	1.21144	3.77694	1.46618	2.23708	2.47352	0.76296
FBtr0330320	0.238281	0.163171	0.240723	0.422864	0.39226	0.556072
FBtr0070225	57.4778	57.9173	51.6584	59.1414	55.027	44.329
FBtr0332291	0.00199947	0.00170135	2.2794	0.00372501	0.00252582	0.00134297
FBtr0332292	2.36523	0	0	0	0.770574	8.61635
FBtr0070230	2.0176	2.3827	2.03175	1.75355	2.32745	2.80616
FBtr0070231	0.760258	1.43644	1.15084	0.641607	0.659832	0.590379
FBtr0070233	45.6933	41.8637	35.1184	27.4876	36.5909	38.3368
FBtr0070234	0.0524613	0.145647	0.0544547	0	0.115027	0
FBtr0070235	6.7388e-05	0	0	0	0	4.97227e-05
FBtr0342738	4.82067	5.06247	4.93647	4.93469	4.81488	4.21096
FBtr0332287	0	0	0	0	0	6.2932e-05
FBtr0070236	1.47426	1.50236	0.842391	0.522999	2.15655	0.34061
FBtr0070237	0.604183	1.44387	1.36081	0.0992292	0.000490761	0.329742
FBtr0332288	0.000243302	0	0.000137062	0.350685	3.11192e-05	1.52159
FBtr0070238	0.124362	0.000507964	0.000554267	0.102561	0.111024	0.128156
FBtr0342730	0.0679068	0.168498	0.177162	9.91402e-06	1.19132e-05	1.64509e-05
FBtr0070239	0.829445	0.526281	1.07831	0.848791	1.12925	1.87518
FBtr0070241	9.17126	11.0454	6.77537	13.1537	9.8645	13.1515
FBtr0342731	0	0.00124906	0	0.00046486	0.000283779	0
FBtr0310282	0.170842	0	0.233331	0	0.127182	0
FBtr0310283	0	0	0	0	0	0
FBtr0303264	13.7264	16.7532	20.4036	14.9965	15.5271	11.1678
FBtr0302877	0.23625	0.654983	0	0	0	0.244937
FBtr0070244	14.0625	12.2265	15.5776	8.87848	11.3562	6.06397
FBtr0345507	3.1775	7.73156	3.17625	12.4297	8.13981	12.852
FBtr0070245	0.587786	0.280218	0.499189	0.396842	0.624863	0.40573
FBtr0070250	6.6289	5.86803	5.19358	3.8408	6.7414	4.05713
FBtr0345522	0.44235	0.26355	0.294009	0.416198	0.519974	0.47166
FBtr0070251	0.0244617	0	0	0	0	0
FBtr0070252	0	0.0925355	0.0345973	0	0	0.0345107
FBtr0070253	10.4457	9.068	0.919356	0.00019935	5.39099	2.76974
FBtr0339576	3.10818	2.2616	1.7821	0.461908	0.724478	0.473397
FBtr0339577	0.00113061	2.36683	8.26834	4.26101	7.26057	8.23769
FBtr0300352	0	0	0	3.97572	0	1.12876
FBtr0345508	1.33045	0.506594	0.891815	0.298418	0.34259	0.405717
FBtr0070254	2.46803	2.56967	1.71133	1.1424	1.80749	1.24659
FBtr0070257	0	0.100625	0	0.165175	0.0596025	0.112583
FBtr0070259	16.1768	18.4031	19.0676	15.4815	16.5307	17.611
FBtr0339589	2.02932	1.6865	2.24491	1.89696	1.71751	2.32837
FBtr0070260	2.59715	3.17532	3.26831	2.88189	1.47354	3.27359
FBtr0339591	0.100468	0.123937	0.0347589	0.101695	0.110154	0
FBtr0339590	17.1502	17.6735	16.0279	13.5475	17.5553	17.2841
FBtr0070269	3.38182	2.80022	3.5775	2.70382	3.95584	3.18323
FBtr0070270	9.68268	10.098	10.0822	9.20627	11.5033	12.2429
FBtr0333115	3.12571	2.29862	2.69268	1.81328	3.47185	2.28218
FBtr0273400	0	0	0.039179	0.018648	0	0
FBtr0308320	0	0.0150272	0	0.0577496	0.0178327	0.0168321
FBtr0070272	1.13687	0.846234	0.590024	0.425486	0.135521	0.767704
FBtr0070277	0	0	0	0	0	0
FBtr0302174	15.0656	5.45674	9.65363	1.36316	5.49882	0.0936039
FBtr0302175	0.142362	0.115228	0.0998863	0.14584	0.0802481	0.0801354
FBtr0345509	0.0159675	9.71012	4.73311	13.7913	7.84829	10.1532
FBtr0070278	0	0	0	1.03796e-06	0	0
FBtr0344154	0	0	0	0.046372	0	0
FBtr0070279	3.36152	2.14347	3.11794	2.20574	3.16636	2.93742
FBtr0330407	0	0.919593	0	0.0154371	0.000222864	5.37774e-05
FBtr0333116	0	0	0.000138667	0	0.223132	0
FBtr0070283	10.6412	9.78988	11.0783	5.82275	9.34921	7.06972
FBtr0070284	0.00177824	0	0	0	0	0
FBtr0343517	1.32723	2.05779	1.86232	1.11695	1.45317	1.26445
FBtr0303587	3.86332	4.39919	4.02795	2.99305	3.56195	4.0888
FBtr0070285	1.30989	0.692668	0.388465	0.189501	0.410301	1.35622
FBtr0070289	0.349821	0.523123	1.86508	0	0.391477	0.547262
FBtr0070290	307.363	328.944	339.545	207.886	280.243	388.898
FBtr0339593	3.03333	4.49425	5.04352	0.314592	2.61459	0.916997
FBtr0339594	0.412676	4.16218	1.15954	0.46862	1.39079	2.1288
FBtr0070293	0	0.360453	4.66749e-05	3.23588e-05	0.00159331	0.0454879
FBtr0070294	1.12449	0.445942	0.9848	0.427019	0.884585	0.976548
FBtr0070295	0.333392	0.514219	0.865149	0.393905	0.304601	0.690389
FBtr0070296	1.16983	1.36098	0.936733	1.04932	1.4657	1.66114
FBtr0070298	0.143193	0	0.148634	0.145014	0	0
FBtr0070301	0	0	0.165177	0	0	0
FBtr0070308	5.15596	2.70269	3.80063	3.40535	4.75143	5.40951
FBtr0114454	0	0.795502	0	0	0	0.230193
FBtr0070310	1.22046	0.936399	0.849683	0.949596	1.51742	1.26366
FBtr0339600	0	0.000213954	0	0	0	0
FBtr0070311	20.8803	21.8403	20.1877	17.2315	22.2857	18.2527
FBtr0070312	12.0139	13.5657	12.5035	8.03584	12.9263	13.4951
FBtr0070313	0	0.180095	0	0.983179	0	0.604572
FBtr0331384	19.6982	16.1006	14.2427	14.358	17.9959	16.3886
FBtr0070314	0	0	0	0	0	0
FBtr0332579	8.53939	7.64929	7.55702	6.59734	8.22154	8.27521
FBtr0070315	2.38163	2.08152	1.83118	1.68241	1.9985	2.29844
FBtr0070316	0	0.000464935	0	0	3.49589	0
FBtr0344155	13.7912	11.7761	12.4078	11.1974	10.9173	13.3586
FBtr0070317	2.81572	4.55178	4.98684	4.84953	3.86077	2.19008
FBtr0332586	6.31979	4.9395	4.13413	2.06291	4.51048	5.26675
FBtr0070320	0	0	0	0	0	0
FBtr0070318	0.907461	0.837343	2.54722	0.928155	0.0393407	1.29631
FBtr0070319	4.60502	5.12668	3.12119	3.43118	4.66302	3.63881
FBtr0332587	0	0	0	0	0	0
FBtr0332588	0.374648	0.230934	0.809879	0.533881	0.520942	0
FBtr0070321	2.43725	2.30452	2.36486	2.30727	3.25282	3.2367
FBtr0070328	0.267283	0	0.1665	0.108273	0.234419	0.774888
FBtr0070330	0.000327813	0.00102372	0	0.000893272	1.85383	1.75941
FBtr0344156	2.00292	2.69549	2.43042	2.42304	0.827531	0.584317
FBtr0070331	8.49157	6.93743	4.26943	5.37474	6.47288	5.70118
FBtr0070334	2.82097	2.57683	3.11227	3.00639	2.74105	3.954
FBtr0070335	0.446738	1.53916	2.0966	1.51676	1.41216	1.99994
FBtr0070336	1.20147	0	0	0.000210122	0.0040045	0.0525269
FBtr0070337	12.4361	15.6423	12.7715	12.6159	13.8263	9.52486
FBtr0300254	0	0.318465	0.000406928	0.905457	0	0
FBtr0300255	0.134344	0	0.203248	0	0	0
FBtr0302435	0	0.248838	0	0	0	0
FBtr0070338	0	0.0616493	0.0691485	0	0.0730325	0.0689756
FBtr0070339	7.934	7.46831	7.62993	5.57324	7.12047	6.56385
FBtr0070340	6.82858	7.83529	8.86747	9.51958	7.9769	8.0367
FBtr0070341	0.00977175	0.042089	0	0.0463736	12.214	0.00621065
FBtr0303043	0.581938	5.03614	12.5234	7.22723	10.1167	8.42613
FBtr0303044	0.374606	0.0333515	0	0.0370178	0.211151	0.00406161
FBtr0303045	9.48491	4.23008	0.669999	6.10688	0.454029	6.12266
FBtr0310288	14.399	16.4967	13.5517	16.9503	4.27436	10.309
FBtr0310289	1.2467	0.57657	0.617097	0	1.36278	1.8219
FBtr0070342	0	0	0	0	0	0
FBtr0310443	2.06456	3.88489	2.57161	2.78777	3.01784	2.85022
FBtr0070345	0.241815	0.36485	0.172995	0.574702	0.266993	0.124958
FBtr0070343	0	0	0	0	0	0
FBtr0070344	0	0	0	0	0	0
FBtr0303048	10.9616	14.3229	10.6277	7.88466	11.3429	10.5942
FBtr0310657	24.0069	22.3716	22.0857	22.4923	25.4313	20.5623
FBtr0310658	0	0	0	0	0	0
FBtr0310659	0.289714	0.980006	1.67771	0.771872	0.0348631	1.46522
FBtr0333801	1.53368	0.844837	1.85382	0.924667	2.50198	1.65427
FBtr0333802	0	0	0	0	0	0
FBtr0070346	5.89616	6.26359	6.10917	5.29074	6.02337	5.97679
FBtr0333803	0.189067	0	0.099883	0.0963501	0.307485	0.195278
FBtr0070347	15.3442	11.1919	12.9999	9.10098	13.4156	12.9673
FBtr0070349	1.0743	1.40843	1.20805	0.906637	0.956927	1.11233
FBtr0070350	0	0	0	0	0	0
FBtr0070351	15.5033	16.7153	14.0559	16.7156	13.7934	11.9011
FBtr0070352	0	0	0	0	0	0
FBtr0070353	12.0279	11.6591	10.9843	10.6348	15.2096	14.7369
FBtr0070354	0	0	0	0	0	0
FBtr0332580	9.85813	10.5382	20.225	17.6689	17.9373	15.3225
FBtr0305583	8.5268	10.104	6.82838	10.2702	3.32443	6.42662
FBtr0070355	0.325775	3.31245	0.675698	0.527584	0.499588	0.337004
FBtr0070362	4.21735	4.31649	4.18003	3.86791	4.55167	4.44062
FBtr0070363	0.000986036	0.000224503	0.000962331	0.000383299	0.00114384	0.000971882
FBtr0070364	42.5982	22.9397	17.9443	19.5062	24.1717	27.6332
FBtr0331385	2.4391	6.44888	5.35175	4.19977	4.08926	5.8535
FBtr0070365	19.4235	20.2341	15.5067	6.85123	20.1086	19.251
FBtr0345510	3.36522	4.36911	2.85281	4.49599	2.00442	1.78229
FBtr0070366	0.00599069	6.237	6.94476	5.27676	3.91111	8.10828
FBtr0339601	8.65397	1.36053	1.02229	0.0109612	4.22193	0.000891601
FBtr0070367	0	0.860396	0	0	0	0.166428
FBtr0070368	12.3053	9.83623	9.34807	8.10704	10.1697	14.0691
FBtr0070369	0	2.20681e-06	2.43765e-06	0.0865899	0	0
FBtr0070370	0.270667	0.000260031	4.35773e-05	4.92987e-06	1.42565e-05	8.64008e-06
FBtr0339494	9.53552e-05	0.120265	0.180193	0.164093	0.380708	0.404511
FBtr0070371	4.58659	4.30812	4.08822	0.00459869	2.58921	9.38037
FBtr0301926	20.8405	22.0859	20.4853	21.4107	26.3051	15.3254
FBtr0070372	5.19431	6.40743	5.84412	3.42092	4.2454	2.79487
FBtr0333511	7.15032	4.12868	5.04588	6.73124	6.29437	8.64405
FBtr0309970	0.0739168	0.136809	0	0.149714	0.16207	0
FBtr0070375	29.1807	34.0863	37.2278	36.0878	29.6155	26.5384
FBtr0070376	0	0	0	0	0	0
FBtr0070377	0.0800176	0.0780536	0	0	0	0.110011
FBtr0333754	69.6327	67.0954	62.1097	82.2607	78.0083	68.4308
FBtr0333755	0.861871	0.477852	0.187647	0.827143	0	33.1774
FBtr0070378	6.71114	5.37428	4.39287	4.88202	9.85603	10.547
FBtr0070379	6.66075	5.19613	7.24849	5.07402	7.26611	4.72817
FBtr0070380	0.236269	0.194546	0	0.760232	1.44867	2.91443
FBtr0333260	44.7041	40.9946	39.5516	40.514	36.3811	31.8984
FBtr0070381	27.5486	23.0836	28.4114	17.6427	24.4135	36.1774
FBtr0070382	0.873557	0.3866	0	0.202679	0	0.861855
FBtr0070383	1.70148	3.46391	3.41781	5.47176	3.52006	1.21112
FBtr0070384	1.06476	2.95408	2.21231	1.51742	1.16891	2.87058
FBtr0331410	11.2098	12.7837	14.153	8.1671	8.95868	7.77325
FBtr0070385	12.9689	10.4909	8.2383	4.45179	8.60452	5.75946
FBtr0310076	9.29344	10.1568	9.56955	19.214	7.79069	14.9875
FBtr0310500	0	0	0	0	0	0
FBtr0310501	0	0	0	0	0	0
FBtr0070386	34.5579	26.1895	23.6605	16.5509	32.8547	39.6627
FBtr0343049	4.31824	2.2868	3.69262	4.23388	1.07701	1.25172
FBtr0070387	7.60394	7.22797	8.4154	4.33535	8.37863	9.74351
FBtr0345609	3.90511	6.27503	5.79739	5.27794	4.16264	3.82265
FBtr0070388	1.21144	1.28516	0.95077	0.778001	1.3281	1.13195
FBtr0070389	12.8323	14.7748	12.5588	9.38382	13.8123	12.6654
FBtr0070390	14.2614	9.05737	10.7396	3.96469	9.5035	9.55465
FBtr0345607	0	0	0	0	0	0
FBtr0290085	6.19636e-05	0.748194	0.000644522	0.673229	1.16685	2.63512e-05
FBtr0342764	2.49991	1.19598	1.0375	0.000390805	8.68536e-05	1.1389
FBtr0070392	0	0	0	0	0	0
FBtr0345608	0	0	0	0	0	0
FBtr0070393	2.91989	2.04459	2.96952	2.65154	2.62779	2.06783
FBtr0342765	1.51231	2.21816	1.69513	1.04106	1.26612	2.93531
FBtr0332380	0	0.0640549	0	0.070097	0.0758822	0
FBtr0342766	0.000331675	0.000608097	0.000341639	0.00288277	0.000278501	0.00133184
FBtr0344153	0	0	0	0	0	0
FBtr0332381	2.81963	3.32011	3.55728	2.97109	3.70867	3.72234
FBtr0070396	15.7916	16.7283	16.0952	13.4065	15.268	12.3326
FBtr0070397	0.134794	0.0831613	0.279832	0.273017	0.197033	0.139566
FBtr0070398	5.56931	6.62288	4.74036	2.87648	6.25828	7.00627
FBtr0070399	0.0332158	0.0307382	0.0344779	0.0336377	0.0364145	0.0343915
FBtr0070401	7.79833	8.39526	7.43939	5.98547	7.54769	6.64163
FBtr0344007	0.047966	0.0445339	0.19904	0.0974029	0.157763	0.049713
FBtr0070402	0.765667	0	0	0	0	0
FBtr0070403	0.495774	0.126478	0.412678	0.102756	0.0775746	0.310744
FBtr0070404	0	0.383685	0	0.540221	0	0.0258976
FBtr0307284	14.5463	14.3524	14.7096	14.1076	15.9242	14.001
FBtr0307285	0	1.08306	0	0	0.000380294	0
FBtr0343597	1.71854	2.78521	3.3053	0	4.22251	0
FBtr0070405	2.22537	1.76525	1.75984	1.39516	2.32355	2.67786
FBtr0333730	5.0873e-05	0	0.000167836	0	0	0.0744605
FBtr0070406	50.5072	54.0774	48.8975	38.268	55.5547	61.3825
FBtr0303997	0	0	0	0	0	0
FBtr0303998	0.38448	0.143271	0.477358	0.148972	0.494816	0.612976
FBtr0333731	0	0	0	0	0	0
FBtr0070407	0	0	0	0	0	0
FBtr0308937	0.768612	1.75952	1.42767	1.39291	1.33047	2.26181
FBtr0070408	0.900218	1.23851	1.56208	1.00623	0.984869	0.387234
FBtr0332962	24.5398	22.3997	23.0893	23.8419	20.0957	23.9213
FBtr0070411	8.74313	6.96929	7.62781	3.74716	11.1573	7.26624
FBtr0300792	8.91628	10.3559	8.98344	7.11355	8.12605	6.10535
FBtr0070412	1.76352	2.16387	6.1758	0.000797529	2.01674	0.000592407
FBtr0346648	10.918	9.54687	7.90135	12.4582	7.6097	8.52642
FBtr0300793	0	0	0	0	0.473832	0
FBtr0345315	20.054	16.9515	14.3179	18.9491	19.143	19.3026
FBtr0070414	5.93722	5.61205	5.49253	5.22988	5.09357	7.08414
FBtr0345316	25.0864	20.3665	19.4562	21.6735	23.7668	18.0192
FBtr0070415	8.46776	7.65706	0.151605	7.43903	7.51162	9.48715
FBtr0340208	0.000780482	0.00397106	7.68515	0.0202421	0.00736192	0.00313213
FBtr0070417	1.08446	0.673586	0.375523	0.367846	2.65151e-05	0.376821
FBtr0342768	1.64473	1.60895	1.53182	1.75876	1.89999	2.01482
