geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzeronFBtr0340622	ND-24-RB	0.033871	0.032697	0.0068	0.0059	0.803119	1.110207	1.593600	3.899581	10.149672	1.602842	22.807930	0.830851	34.203100	44.458550	1	1	1	1
FBtr0084214	PyK-RA	0.008325	0.007274	0.0004	0.0003	1.827000	2.490021	1.967390	3.659387	11.545050	1.441287	23.198491	0.485298	72.089950	40.237450	1	1	1	1
FBtr0336747	RtGEF-RF	0.025698	0.044884	0.0039	0.0126	1.209997	0.255448	2.278366	0.899581	22.846439	72.934324	21.403525	4.433221	1.771280	2.942945	1	1	1	1
FBtr0331810	CG7430-RB	0.041496	0.024935	0.0111	0.0035	0.752363	1.784953	1.171805	1.951540	18.126758	1.314693	22.403214	0.221687	53.378200	44.630350	1	1	1	1
FBtr0083139	CG6654-RA	0.021654	0.044159	0.0027	0.012	0.561997	0.983410	0.950175	2.091090	15.910004	1.950819	21.710516	21.350303	16.096950	14.640750	1	1	1	1
FBtr0072150	Fmo-1-RA	0.010993	0.012733	0.0007	0.0009	2.452105	2.286681	3.193554	5.244070	16.325647	1.277215	21.691025	21.302825	9.782175	8.107080	1	1	1	1
FBtr0310268	mod-RC	0.006281	0.020616	0.0002	0.0024	4.489023	1.745732	5.575238	3.439282	40.556045	4.394630	21.982450	20.926910	69.343100	66.354550	1	1	1	1
FBtr0303857	kst-RF	0.009138	0.024513	0.0005	0.0034	1.985823	1.996520	2.237024	3.278551	14.245751	91.429759	21.120604	23.383614	11.041850	15.610450	1	1	1	1
FBtr0078342	Tsr1-RA	0.012521	0.042524	0.0009	0.0107	1.483904	0.572144	2.083430	1.871197	54.479082	1.664714	21.870245	22.376377	6.918700	9.495390	1	1	1	1
FBtr0077323	CG15456-RA	0.036062	0.019089	0.0079	0.002	0.371748	1.537528	0.710211	3.568831	79.728889	12.806762	20.035066	19.531696	8.968685	7.821715	1	1	1	1
FBtr0086126	Mccc2-RA	0.041496	0.024052	0.0111	0.0033	0.698499	1.318993	1.994622	2.078449	14.562264	13.586796	20.923323	20.869666	8.120650	9.070265	1	0	1	1
FBtr0086516	Tab2-RA	0.030526	0.034557	0.0055	0.007	0.985985	0.177955	2.675296	1.010909	12.959438	0.800557	20.879582	0.593219	8.199730	12.308000	1	1	1	1
FBtr0077266	CG15449-RA	0.034646	0.030065	0.0072	0.0051	1.107428	0.864247	1.164552	3.002852	13.329889	0.965531	20.015553	14.387954	8.603080	9.264700	1	1	1	1
FBtr0071883	blw-RA	0.038686	0.044527	0.0095	0.0123	0.839667	0.407415	1.199233	1.948965	15.993146	0.599953	21.155691	22.232688	171.549000	142.799000	1	1	1	1
FBtr0299869	RpL10-RC	0.041329	0.028027	0.011	0.0044	-0.355912	1.203067	2.835137	3.784682	13.315771	15.697450	20.850673	21.072338	1585.615000	1806.660000	1	1	1	1
FBtr0078197	CG5955-RA	0.016684	0.011106	0.0016	0.0007	1.588246	2.375552	2.481446	2.438304	29.182723	38.003129	23.898068	1.429551	19.781500	27.322550	1	1	1	1
FBtr0087891	Ak6-RA	0.021654	0.048814	0.0027	0.0154	1.371965	0.629925	1.900811	2.366295	31.135569	0.209462	22.945482	23.134897	12.896050	13.585850	1	1	1	1
FBtr0076688	CdsA-RA	0.0	0.009636	0.0	0.0005	3.121981	2.213356	3.464468	2.565582	2.144389	1.367852	22.329153	21.467452	449.531000	289.796500	1	1	1	1
FBtr0070422	SmydA-8-RA	0.0	0.0	0.0	0.0	3.680973	4.118132	6.026163	8.405183	2.861227	1.730358	20.001162	22.299493	18.330350	23.960050	1	1	1	1
FBtr0345089	Svil-RG	0.023063	0.040256	0.0031	0.0095	2.284601	1.253371	3.423979	3.828238	5.743545	11.020020	20.261625	18.560651	2.117475	2.181365	1	1	1	1
FBtr0306944	CG43341-RA	0.014986	0.03761	0.0013	0.0083	1.867570	0.757450	3.003962	2.005198	19.755421	13.332269	22.554828	20.938579	5.090025	4.844215	1	1	1	1
FBtr0306943	CG43340-RO	0.034122	0.013512	0.007	0.001	1.542367	2.478036	3.994117	4.292640	14.119066	6.095541	20.784082	22.227555	14.929250	12.270900	1	1	1	1
FBtr0087290	bug-RA	0.042794	0.037151	0.0117	0.0081	0.891330	0.731152	0.928622	1.906558	36.860521	19.719552	20.431308	21.663894	12.590600	13.659500	0	1	1	1
FBtr0074216	UQCR-14-RA	0.008325	0.003712	0.0004	0.0001	3.203238	2.309501	4.168936	5.165520	17.977933	1.581157	21.890000	22.908619	401.671000	360.183000	0	1	1	1
FBtr0307093	salr-RC	0.038318	0.035735	0.0093	0.0075	0.929510	1.042800	2.971581	1.742121	2.930086	0.848402	20.210135	23.315135	2.011935	2.533175	1	0	1	1
FBtr0345074	CG9674-RI	0.02971	0.018637	0.0052	0.0019	1.504504	2.141036	2.630700	3.535805	8.300810	5.387925	20.667335	20.312983	16.271800	18.882850	1	1	1	1
FBtr0300901	Dtd-RB	0.04087	0.021564	0.0108	0.0026	0.899485	1.054525	1.774618	1.403581	20.877052	9.068862	23.190950	19.014120	7.991790	10.613200	1	1	1	1
FBtr0083852	Xport-A-RA	0.028433	0.008746	0.0047	0.0004	1.600323	2.261948	2.749546	3.547611	2.520922	6.403657	20.998330	23.131113	135.178000	159.246500	1	1	1	1
FBtr0073113	ND-30-RA	0.007493	0.010249	0.0003	0.0006	1.800292	2.295243	2.268556	2.690539	18.615071	18.620197	22.437808	23.204840	49.360900	56.825700	1	1	1	1
FBtr0073833	AMPdeam-RC	0.008325	0.023784	0.0004	0.0032	1.664105	1.762747	2.675520	3.118481	0.315719	1.243817	22.625723	21.269173	16.608650	17.695850	1	1	1	1
FBtr0073527	bif-RC	0.038458	0.036087	0.0094	0.0077	0.045802	1.095949	2.254553	2.827079	11.760776	32.008075	20.181332	21.701850	7.755390	10.389500	1	1	1	1
FBtr0084824	CG31300-RA	0.007493	0.019427	0.0003	0.0021	2.436084	2.000999	3.173460	3.431944	7.235876	19.305089	21.761794	22.667593	22.710250	38.845650	1	1	1	1
FBtr0086906	Ns2-RA	0.020077	0.038333	0.0024	0.0086	1.550936	0.596955	2.121796	3.507110	24.815740	1.357204	21.328202	23.442885	10.678600	14.991050	1	1	1	1
FBtr0071909	inaD-RA	0.0	0.0	0.0	0.0	4.628145	4.182956	5.665566	5.615404	1.141744	1.863092	23.049126	0.359115	32.189400	32.726350	1	1	1	1
FBtr0088348	CG12909-RA	0.024912	0.025112	0.0037	0.0036	1.499569	0.938129	1.666830	2.043408	15.437066	1.641384	20.568644	21.612209	2.868170	3.737320	1	1	1	1
FBtr0071907	EMC8-9-RA	0.038236	0.0	0.0092	0.0	1.077222	2.644607	1.451298	4.330543	10.278071	32.773638	21.819588	23.656259	25.707250	30.723050	1	1	1	1
FBtr0078227	mRpL15-RA	0.014403	0.033257	0.0012	0.0062	0.755143	1.419656	3.304838	3.361795	13.449740	1.966104	20.946360	20.661208	3.708970	4.538365	1	1	1	1
FBtr0084853	CG10553-RA	0.014986	0.024935	0.0013	0.0035	1.771382	1.542306	5.311366	2.726679	0.991317	4.324544	21.638148	19.011628	45.730250	39.123150	1	1	1	1
FBtr0076810	CG7409-RA	0.04638	0.016399	0.0136	0.0015	0.711786	-0.152660	2.228455	1.011633	16.262185	0.010785	20.997407	23.855440	79.135400	16.087450	1	1	1	1
FBtr0111274	CG17528-RC	0.03291	0.035569	0.0064	0.0074	0.558466	0.716371	3.060813	2.969231	12.279358	12.200540	20.102711	20.207721	27.106850	32.494000	1	1	1	1
FBtr0088935	CG18812-RC	0.022218	0.003712	0.0028	0.0001	1.768062	2.464424	2.293050	3.529863	18.643632	14.675274	22.501932	21.130716	24.977000	31.959850	1	1	1	1
FBtr0087934	CG8545-RA	0.030526	0.013512	0.0055	0.001	1.211372	2.074029	2.042450	2.472992	87.473270	22.123947	20.985995	23.122647	3.642695	4.814960	1	1	1	1
FBtr0087408	CG10257-RA	0.007493	0.028304	0.0003	0.0045	2.108845	0.685650	3.470348	2.445031	1.356934	0.605210	23.749243	0.073748	7.387495	4.715300	1	1	1	1
FBtr0336853	CG44195-RA	0.0	0.0	0.0	0.0	4.927651	5.332355	6.337869	5.528403	24.785911	22.850329	22.755068	22.539279	149.319000	139.132500	1	1	1	1
FBtr0078417	CG9391-RA	0.022501	0.030953	0.0029	0.0054	1.357654	0.753222	1.860182	3.239233	14.021541	0.248400	23.354563	1.204308	20.177100	21.833650	1	1	1	1
FBtr0072164	EbpIII-RA	0.012983	0.04264	0.001	0.0108	0.354030	0.547948	2.795988	0.810871	12.335278	10.889574	20.515512	18.581002	1108.540000	1876.165000	1	1	1	1
FBtr0072162	CG11388-RA	0.008325	0.0	0.0004	0.0	2.541877	3.503890	3.477205	3.965109	14.830567	0.704310	22.502331	23.291614	37.200500	28.570050	1	1	1	1
FBtr0088333	Hdc-RA	0.007493	0.024052	0.0003	0.0033	2.124631	1.609469	3.621197	2.479027	0.931442	15.516106	22.665911	21.987982	16.326400	13.726800	1	1	1	1
FBtr0075993	CG11560-RA	0.023507	0.024935	0.0032	0.0035	1.745324	1.401041	2.424252	3.630227	18.026712	19.839658	21.189347	21.039721	14.203150	13.217200	1	1	1	1
FBtr0083179	alpha-Man-IIb-RA	0.021208	0.028867	0.0026	0.0047	2.015102	1.499976	3.336454	3.447544	1.948901	0.781992	20.920636	21.856396	20.101950	13.018900	1	1	1	1
FBtr0302786	Lmpt-RK	0.019809	0.011106	0.0023	0.0007	2.547036	2.920215	5.755341	3.667180	21.242503	27.099709	23.261344	0.747626	5.276815	5.248940	1	1	1	1
FBtr0300048	CG34180-RB	0.0	0.0	0.0	0.0	2.413504	2.584241	4.263532	5.062029	1.689553	0.969391	22.592644	21.819211	8.833525	4.473710	1	1	1	1
FBtr0080850	CG5861-RA	0.022501	0.019427	0.0029	0.0021	1.110944	2.104831	1.684653	2.643623	16.765859	68.338242	22.451129	23.714645	22.331250	27.040100	1	1	1	1
FBtr0080539	CAH1-RA	0.040464	0.025455	0.0106	0.0037	1.034450	1.891058	2.460340	3.247270	0.651039	11.718130	22.095607	20.884400	64.314300	89.248300	0	1	1	1
FBtr0078670	Hat1-RA	0.037176	0.046227	0.0083	0.0134	1.179774	0.863411	2.479744	0.932592	18.815936	14.820872	20.595745	20.704036	6.346970	8.055020	1	0	1	1
FBtr0082384	mRpL40-RA	0.018307	0.016938	0.002	0.0016	1.992139	1.458516	2.846569	2.032815	76.461923	4.362084	21.671733	22.928427	5.254510	6.435005	1	1	1	1
FBtr0081599	CG1234-RA	0.014403	0.042756	0.0012	0.011	2.238799	0.777971	2.448900	1.576316	5.013667	0.846567	20.350277	21.793169	5.170445	6.345290	0	1	1	1
FBtr0084135	lsn-RA	0.04964	0.035569	0.0159	0.0074	0.585834	1.061628	1.230029	2.228990	14.826202	84.879923	21.342975	22.659746	7.716735	11.889950	1	1	1	1
FBtr0111011	mRpL34-RA	0.023905	0.047102	0.0034	0.0141	0.743558	0.882154	0.952464	2.441622	16.399789	18.524561	21.880833	20.053539	8.601410	8.366235	1	1	1	1
FBtr0083358	CG10340-RA	0.010993	0.016938	0.0007	0.0016	2.281104	1.833208	3.116521	3.589736	10.800447	2.970485	21.374389	19.838119	22.869800	22.018350	1	1	1	1
FBtr0308238	CG7582-RB	0.034291	0.030065	0.0071	0.0051	0.557503	1.134304	1.797002	2.312721	14.981374	39.126637	21.318573	20.680707	19.640150	11.636050	1	1	1	1
FBtr0082311	MED7-RA	0.037648	0.043633	0.0087	0.0114	1.214754	0.786002	1.932592	1.609438	13.059603	27.346890	20.274446	20.543053	11.958800	15.376850	1	1	1	1
FBtr0331658	Ndae1-RD	0.0	0.032412	0.0	0.0058	4.035417	1.022818	4.759526	2.362601	12.372584	4.034207	22.627579	21.779620	5.972500	3.164125	1	1	1	1
FBtr0084008	CG5745-RA	0.039427	0.041427	0.0099	0.0101	0.540959	0.489680	2.143352	1.073087	29.672057	0.688997	23.919620	1.983740	6.348915	7.872405	0	1	1	1
FBtr0335504	und-RB	0.048843	0.010249	0.0153	0.0006	0.575555	1.196829	0.831261	1.296087	25.742755	38.185435	22.724445	1.920675	32.688300	43.675700	1	1	1	1
FBtr0083790	CG11407-RA	0.023063	0.018637	0.0031	0.0019	0.705435	1.429543	6.658639	4.949894	16.021585	17.887106	21.793289	22.343069	12.180300	18.418400	1	1	1	1
FBtr0074949	Gbeta76C-RA	0.0	0.0	0.0	0.0	3.344613	3.770627	4.069468	5.844060	1.292355	1.255141	22.507284	23.470720	203.973000	181.855000	1	1	1	1
FBtr0300466	CG42492-RA	0.017516	0.005754	0.0018	0.0002	1.696961	1.818607	2.432315	4.369527	19.842763	17.463174	21.756021	21.820888	24.651750	20.017300	1	1	1	1
FBtr0300465	CG42492-RC	0.004004	0.019089	0.0001	0.002	2.772324	1.691839	3.957719	4.550264	18.162152	17.329809	22.393323	22.188559	7.596755	5.663780	1	1	1	1
FBtr0084949	boss-RA	0.0	0.0	0.0	0.0	3.823085	3.256157	5.958005	5.588983	1.265728	0.683369	23.357817	0.102609	58.675150	40.996450	1	1	1	1
FBtr0089894	mRpS11-RA	0.024682	0.017474	0.0036	0.0017	0.839317	1.723737	1.433683	2.588379	86.857567	13.677635	21.489008	21.108021	14.367050	16.213550	1	1	1	1
FBtr0074046	CG7872-RA	0.019809	0.012733	0.0023	0.0009	1.836422	1.680474	3.064149	2.006521	32.723479	31.815333	21.440489	22.080729	5.386300	6.455545	1	1	1	1
FBtr0344849	Cyt-c-p-RB	0.010993	0.045335	0.0007	0.0129	2.364729	0.647835	2.994673	1.755050	21.672860	12.326727	23.148381	20.584163	459.191500	357.466500	1	0	1	1
FBtr0080326	Pex19-RA	0.02539	0.046876	0.0038	0.0139	1.317186	0.810194	2.751567	1.979065	35.354149	2.857787	21.483618	20.130142	8.235540	9.105635	1	1	1	1
FBtr0113308	Nph-RB	0.03366	0.043683	0.0067	0.0115	0.577971	1.050763	0.861851	1.818221	20.075841	20.361698	22.195127	0.184535	54.677650	77.889750	1	1	1	1
FBtr0087335	Vha36-1-RA	0.004004	0.0	0.0001	0.0	2.772795	2.823694	4.911932	4.263507	15.790040	14.183650	21.632791	20.958200	91.850150	98.401050	1	1	1	1
FBtr0346145	TwdlG-RC	0.037648	0.035569	0.0088	0.0074	0.826930	0.207890	3.015750	3.563391	2.109497	0.033448	23.463687	23.747935	4.065275	4.601465	1	1	1	1
FBtr0332909	asrij-RB	0.037648	0.028304	0.0087	0.0045	0.258194	1.835193	1.459372	2.199725	14.305073	23.243255	20.578502	17.764105	4.495425	9.910795	1	1	1	1
FBtr0303111	Ank2-RP	0.0	0.026577	0.0	0.004	3.290047	1.740267	3.917535	2.514446	35.415953	7.851761	22.416938	21.276589	54.929600	47.066900	1	1	1	1
FBtr0085247	mRpS22-RA	0.024912	0.015004	0.0037	0.0013	0.957033	1.458053	3.341858	2.253397	11.895811	11.998331	20.120010	19.385786	15.098750	20.067500	1	1	1	1
FBtr0085844	faf-RC	0.040464	0.043444	0.0106	0.0113	0.780990	0.986072	1.547107	2.574444	38.359535	74.774841	20.682583	1.329511	1.316540	1.519870	1	1	1	1
FBtr0332631	CG17493-RC	0.026062	0.003712	0.004	0.0001	1.251186	1.929293	2.256040	3.794741	2.751827	0.307037	22.320335	22.875838	45.625700	29.805900	1	1	1	1
FBtr0302661	rdgA-RB	0.03986	0.033869	0.0101	0.0065	1.017723	0.687787	2.041381	2.431807	14.789099	0.419266	20.664349	22.728990	12.130550	9.009945	1	1	1	1
FBtr0086114	CG15908-RA	0.023905	0.036087	0.0034	0.0077	1.262017	0.472877	2.447767	1.972626	0.845627	2.638807	22.272333	22.657938	6.268185	7.164820	1	1	1	1
FBtr0075390	CG33158-RB	0.012983	0.018191	0.001	0.0018	1.491454	1.382507	3.033298	2.651670	46.278383	23.602429	20.556688	18.271354	2.835725	6.689345	1	1	1	1
FBtr0083191	ND-23-RA	0.008325	0.048425	0.0004	0.0151	1.782262	0.317547	2.189000	2.639297	3.007525	0.119582	23.097420	0.518000	172.916000	183.474000	1	1	1	1
FBtr0305559	CG4168-RB	0.011853	0.015735	0.0008	0.0014	2.707314	1.885798	3.141717	2.530041	1.930173	8.552245	20.715256	22.380221	13.930050	8.864805	1	1	1	1
FBtr0075328	nudC-RA	0.033164	0.021821	0.0065	0.0027	0.991592	1.624778	2.060638	3.337868	13.522305	5.902271	20.923734	20.154184	9.145585	12.113900	1	1	1	1
FBtr0077181	CG10674-RA	0.038458	0.005754	0.0094	0.0002	0.106541	2.472838	1.699568	5.196615	16.160568	10.987211	21.554980	20.081305	63.608700	74.819950	1	1	1	1
FBtr0075074	CSN1b-RA	0.0	0.014577	0.0	0.0012	2.200456	1.438787	3.285565	3.087444	11.791032	15.381810	20.220382	21.260806	17.440350	21.054700	1	0	1	1
FBtr0076674	Culd-RA	0.004004	0.0	0.0001	0.0	3.098775	4.305845	6.585889	4.716037	14.066618	12.891189	21.105860	22.107642	29.418500	39.089150	1	1	1	1
FBtr0345094	Svil-RF	0.0	0.032888	0.0	0.006	2.617141	1.099072	4.906761	1.803242	8.774980	1.879225	21.229939	20.669556	2.594815	1.909130	1	1	0	0
FBtr0079496	CG7149-RA	0.009138	0.005754	0.0005	0.0002	2.984808	3.171116	5.780837	5.161264	3.844066	0.712575	21.555928	22.248121	32.775100	41.433250	1	1	1	1
FBtr0073217	Ero1L-RB	0.028909	0.016399	0.0049	0.0015	1.174727	1.913119	2.472474	2.373493	26.292861	93.421582	21.691195	0.114819	6.746200	8.724265	1	1	1	1
FBtr0071090	bys-RA	0.018307	0.0	0.002	0.0	1.807200	4.038162	2.575795	4.397569	86.910556	1.212778	22.259508	23.139024	6.380840	8.121575	1	1	1	1
FBtr0081766	mRpS9-RA	0.023613	0.033669	0.0033	0.0064	1.283632	1.528221	1.718708	1.696481	16.214312	73.530473	21.315576	22.817133	25.910200	25.535700	1	1	1	1
FBtr0072858	CG5687-RA	0.016684	0.028574	0.0016	0.0046	2.280203	1.393201	3.836173	2.783883	13.248421	15.331586	20.726933	22.570718	25.044500	35.931000	1	1	1	1
FBtr0073696	CG4407-RB	0.033871	0.041427	0.0068	0.0101	1.208795	0.925125	2.062781	1.041173	2.680057	18.592463	23.463360	20.816726	5.169870	4.574975	1	1	1	1
FBtr0079985	CG4957-RA	0.048672	0.027332	0.0152	0.0042	0.826539	1.117425	1.376157	1.675010	30.368980	9.837583	21.138974	17.852859	8.240260	8.563445	1	1	1	1
FBtr0079986	Mulk-RA	0.008325	0.035983	0.0004	0.0076	2.308847	1.185289	2.733739	2.238400	1.869890	29.352545	20.756843	19.083878	6.457555	7.265910	1	1	1	1
FBtr0305303	pyd-RL	0.033871	0.039301	0.0068	0.009	0.978588	0.820939	3.579044	2.918999	0.938964	1.557755	21.727407	22.037527	8.969170	9.418800	1	1	1	1
FBtr0082785	Act87E-RA	0.037495	0.033524	0.0086	0.0063	0.941714	0.797718	2.267737	1.048356	94.503722	2.098828	21.107906	0.147971	25.572500	26.486400	1	1	1	1
FBtr0074175	UBL3-RB	0.040287	0.044159	0.0104	0.012	0.064778	0.440700	1.467871	1.917468	14.372492	6.079654	21.149679	18.036544	6.891200	4.812430	1	1	1	1
FBtr0088031	CG13192-RA	0.004004	0.014577	0.0001	0.0012	3.367228	2.108252	3.454951	2.476074	15.057887	13.655743	20.374119	21.029595	12.016400	13.487500	1	1	1	1
FBtr0077418	CG15630-RA	0.0	0.032697	0.0	0.0059	4.394046	1.223807	5.096853	2.287902	2.845944	5.622213	21.660919	22.557112	40.733200	34.893600	1	1	1	1
FBtr0076556	CG5644-RA	0.016056	0.047102	0.0015	0.0141	0.864749	0.867442	2.414417	1.405805	15.403515	1.355183	21.523988	22.237276	7.174565	3.588515	1	1	1	1
FBtr0086258	qsm-RA	0.035344	0.009636	0.0075	0.0005	0.349013	1.526461	1.569801	2.865868	15.686533	12.935460	21.700547	20.590425	32.229950	28.924950	1	1	1	1
FBtr0335231	CG11052-RD	0.028219	0.033074	0.0046	0.0061	0.946695	0.497373	1.944730	0.763550	1.845869	0.768264	23.642764	23.169941	4.045255	19.848800	1	1	1	1
FBtr0340673	Nna1-RC	0.020585	0.01179	0.0025	0.0008	1.715628	2.719681	3.674485	5.592841	0.981128	4.932832	21.575579	18.659263	8.634370	11.244750	1	1	1	1
FBtr0083663	CG31229-RA	0.017516	0.014577	0.0018	0.0012	1.708218	1.744005	2.221701	3.428266	40.489435	4.468437	23.788822	1.479904	12.988050	14.030100	1	1	1	1
FBtr0110894	CG34134-RA	0.012983	0.010249	0.001	0.0006	1.831012	1.204821	5.688154	6.535605	16.222363	0.477042	21.508149	22.333468	22.438300	26.262300	1	1	1	1
FBtr0085320	Noa36-RA	0.018307	0.049426	0.002	0.0157	1.413874	0.984890	1.787114	1.531103	46.482318	4.331582	20.149103	19.689741	5.017925	5.732530	1	1	1	1
FBtr0330416	dysc-RF	0.028909	0.016938	0.0049	0.0016	0.566078	2.178479	0.919649	3.599781	15.933602	22.717685	21.535195	23.661084	2.362875	2.546730	1	1	1	1
