geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzeronFBtr0340622	ND-24-RB	0.033871	0.032697	0.0068	0.0059	0.803119	1.110207	1.593600	3.899581	10.149672	1.602842	22.807930	0.830851	34.203100	44.458550	1	1	1	1
FBtr0072594	dpr20-RA	0.044123	0.014577	0.0124	0.0012	0.567184	0.599492	1.360031	2.334646	42.629136	0.046948	23.911986	23.916947	4.533680	4.077715	0	1	1	1
FBtr0080590	bgm-RA	0.018021	0.007274	0.0019	0.0003	1.642972	1.364977	5.757436	6.557133	3.642535	0.938941	2.487137	0.755155	62.729500	82.873700	1	1	1	1
FBtr0073972	pdgy-RA	0.009138	0.007274	0.0005	0.0003	1.737935	3.515761	4.377011	3.839621	15.420608	16.626063	21.580572	21.690074	24.921300	40.578500	1	0	1	1
FBtr0085733	Alp4-RA	0.030085	0.0	0.0053	0.0	0.664550	2.272468	2.386182	4.207579	10.724411	0.424593	22.939264	0.398152	8.649595	10.444775	1	1	1	1
FBtr0345216	gb-RB	0.00999	0.023009	0.0006	0.003	1.318161	1.564119	3.404882	2.880745	0.250568	93.395760	22.773905	22.253641	15.234750	20.271300	1	1	1	1
FBtr0075023	CG6836-RA	0.028909	0.035342	0.0049	0.0073	1.553018	1.401058	4.258906	2.283343	21.506301	52.658160	23.338395	21.911012	10.007870	11.912700	1	1	1	1
FBtr0079164	obst-E-RB	0.04544	0.046723	0.0129	0.0138	0.591048	0.251046	2.706756	0.757849	23.297031	16.014635	23.052320	21.776868	7.338585	9.217800	1	1	1	1
FBtr0345602	CG6983-RB	0.008325	0.037722	0.0004	0.0084	2.797300	1.147817	3.273548	3.091230	40.994188	87.002941	23.835812	22.224920	225.747000	135.032500	1	1	1	1
FBtr0079372	CG13773-RA	0.012521	0.044142	0.0009	0.0119	2.540809	0.882607	2.714313	1.018393	9.469474	12.913815	22.490977	21.377258	5.225215	6.936865	1	1	1	1
FBtr0075457	CG5027-RA	0.0	0.005754	0.0	0.0002	1.991784	1.987412	3.758846	5.783120	0.103992	0.108856	23.369806	23.952414	19.243200	15.650050	1	1	1	1
FBtr0074615	CG6617-RA	0.0411	0.041581	0.0109	0.0102	0.494294	0.789625	1.900679	1.897691	18.997226	6.107138	0.038061	22.612518	16.092700	19.060750	1	1	1	1
FBtr0070900	CG3823-RA	0.007493	0.005754	0.0003	0.0002	1.371053	2.352199	3.542718	4.404927	0.327145	0.004608	1.050417	0.133334	9.285710	12.216650	1	1	1	1
FBtr0301488	Lkb1-RJ	0.008325	0.039006	0.0004	0.0089	1.374105	0.589424	2.403185	1.130046	27.432655	33.339207	22.855008	23.376876	3.199680	3.291380	1	1	1	1
FBtr0299698	prom-RB	0.0	0.028574	0.0	0.0046	4.609234	1.912637	5.203864	2.244600	24.064535	19.208633	19.892604	21.780184	11.896220	8.519690	1	1	1	1
FBtr0072277	mRpS17-RA	0.009138	0.014577	0.0005	0.0012	2.062506	1.771788	2.279489	6.807933	3.756231	1.090826	20.903707	21.675800	12.625100	14.006450	1	1	1	1
FBtr0342772	SmydA-8-RC	0.028909	0.014577	0.0049	0.0012	1.456491	0.826270	2.149224	3.498653	2.656921	0.245295	21.404346	23.653214	18.133800	20.813300	1	1	1	1
FBtr0089497	Gdh-RF	0.008325	0.021821	0.0004	0.0027	2.130943	1.193803	2.651602	2.370602	7.626987	0.209400	22.460698	0.895143	18.328500	14.314050	1	1	1	1
FBtr0342673	CG11099-RB	0.011853	0.011106	0.0008	0.0007	2.166575	2.035948	2.198071	3.088602	25.866064	91.633174	22.458320	0.153622	45.975850	30.044000	1	1	1	1
FBtr0084214	PyK-RA	0.008325	0.007274	0.0004	0.0003	1.827000	2.490021	1.967390	3.659387	11.545050	1.441287	23.198491	0.485298	72.089950	40.237450	1	1	1	1
FBtr0078825	rtp-RA	0.0	0.026261	0.0	0.0039	2.188857	0.423291	5.356928	4.441030	0.165442	0.359902	0.198771	0.477052	46.815200	47.506250	1	1	1	1
FBtr0331810	CG7430-RB	0.041496	0.024935	0.0111	0.0035	0.752363	1.784953	1.171805	1.951540	18.126758	1.314693	22.403214	0.221687	53.378200	44.630350	1	1	1	1
FBtr0083139	CG6654-RA	0.021654	0.044159	0.0027	0.012	0.561997	0.983410	0.950175	2.091090	15.910004	1.950819	21.710516	21.350303	16.096950	14.640750	1	1	1	1
FBtr0072150	Fmo-1-RA	0.010993	0.012733	0.0007	0.0009	2.452105	2.286681	3.193554	5.244070	16.325647	1.277215	21.691025	21.302825	9.782175	8.107080	1	1	1	1
FBtr0303857	kst-RF	0.009138	0.024513	0.0005	0.0034	1.985823	1.996520	2.237024	3.278551	14.245751	91.429759	21.120604	23.383614	11.041850	15.610450	1	1	1	1
FBtr0078342	Tsr1-RA	0.012521	0.042524	0.0009	0.0107	1.483904	0.572144	2.083430	1.871197	54.479082	1.664714	21.870245	22.376377	6.918700	9.495390	1	1	1	1
FBtr0086516	Tab2-RA	0.030526	0.034557	0.0055	0.007	0.985985	0.177955	2.675296	1.010909	12.959438	0.800557	20.879582	0.593219	8.199730	12.308000	1	1	1	1
FBtr0071883	blw-RA	0.038686	0.044527	0.0095	0.0123	0.839667	0.407415	1.199233	1.948965	15.993146	0.599953	21.155691	22.232688	171.549000	142.799000	1	1	1	1
FBtr0299869	RpL10-RC	0.041329	0.028027	0.011	0.0044	-0.355912	1.203067	2.835137	3.784682	13.315771	15.697450	20.850673	21.072338	1585.615000	1806.660000	1	1	1	1
FBtr0087891	Ak6-RA	0.021654	0.048814	0.0027	0.0154	1.371965	0.629925	1.900811	2.366295	31.135569	0.209462	22.945482	23.134897	12.896050	13.585850	1	1	1	1
FBtr0076688	CdsA-RA	0.0	0.009636	0.0	0.0005	3.121981	2.213356	3.464468	2.565582	2.144389	1.367852	22.329153	21.467452	449.531000	289.796500	1	1	1	1
FBtr0070422	SmydA-8-RA	0.0	0.0	0.0	0.0	3.680973	4.118132	6.026163	8.405183	2.861227	1.730358	20.001162	22.299493	18.330350	23.960050	1	1	1	1
FBtr0306943	CG43340-RO	0.034122	0.013512	0.007	0.001	1.542367	2.478036	3.994117	4.292640	14.119066	6.095541	20.784082	22.227555	14.929250	12.270900	1	1	1	1
FBtr0087290	bug-RA	0.042794	0.037151	0.0117	0.0081	0.891330	0.731152	0.928622	1.906558	36.860521	19.719552	20.431308	21.663894	12.590600	13.659500	0	1	1	1
FBtr0074216	UQCR-14-RA	0.008325	0.003712	0.0004	0.0001	3.203238	2.309501	4.168936	5.165520	17.977933	1.581157	21.890000	22.908619	401.671000	360.183000	0	1	1	1
FBtr0080979	CG15141-RA	0.021654	0.029738	0.0027	0.005	1.645792	0.974586	1.931060	1.013785	0.013455	0.664717	0.178542	22.070584	7.415115	7.841760	1	1	1	1
FBtr0299796	CG42329-RA	0.014986	0.04386	0.0013	0.0117	2.065883	1.234251	2.859916	1.749589	29.226736	24.963113	4.019053	23.962817	8.976235	5.947255	1	1	1	1
FBtr0307093	salr-RC	0.038318	0.035735	0.0093	0.0075	0.929510	1.042800	2.971581	1.742121	2.930086	0.848402	20.210135	23.315135	2.011935	2.533175	1	0	1	1
FBtr0083852	Xport-A-RA	0.028433	0.008746	0.0047	0.0004	1.600323	2.261948	2.749546	3.547611	2.520922	6.403657	20.998330	23.131113	135.178000	159.246500	1	1	1	1
FBtr0073113	ND-30-RA	0.007493	0.010249	0.0003	0.0006	1.800292	2.295243	2.268556	2.690539	18.615071	18.620197	22.437808	23.204840	49.360900	56.825700	1	1	1	1
FBtr0073833	AMPdeam-RC	0.008325	0.023784	0.0004	0.0032	1.664105	1.762747	2.675520	3.118481	0.315719	1.243817	22.625723	21.269173	16.608650	17.695850	1	1	1	1
FBtr0073527	bif-RC	0.038458	0.036087	0.0094	0.0077	0.045802	1.095949	2.254553	2.827079	11.760776	32.008075	20.181332	21.701850	7.755390	10.389500	1	1	1	1
FBtr0305965	CG14661-RB	0.011853	0.016399	0.0008	0.0015	1.696927	2.180730	3.640642	2.898154	0.038293	15.823626	0.407128	21.677513	301.748000	270.165500	1	1	1	1
FBtr0084824	CG31300-RA	0.007493	0.019427	0.0003	0.0021	2.436084	2.000999	3.173460	3.431944	7.235876	19.305089	21.761794	22.667593	22.710250	38.845650	1	1	1	1
FBtr0086906	Ns2-RA	0.020077	0.038333	0.0024	0.0086	1.550936	0.596955	2.121796	3.507110	24.815740	1.357204	21.328202	23.442885	10.678600	14.991050	1	1	1	1
FBtr0071909	inaD-RA	0.0	0.0	0.0	0.0	4.628145	4.182956	5.665566	5.615404	1.141744	1.863092	23.049126	0.359115	32.189400	32.726350	1	1	1	1
FBtr0088348	CG12909-RA	0.024912	0.025112	0.0037	0.0036	1.499569	0.938129	1.666830	2.043408	15.437066	1.641384	20.568644	21.612209	2.868170	3.737320	1	1	1	1
FBtr0071907	EMC8-9-RA	0.038236	0.0	0.0092	0.0	1.077222	2.644607	1.451298	4.330543	10.278071	32.773638	21.819588	23.656259	25.707250	30.723050	1	1	1	1
FBtr0084851	CG10562-RA	0.028433	0.0	0.0047	0.0	0.931185	2.319338	1.342498	5.201944	36.396304	1.503249	1.386233	0.980352	7.596035	9.874365	1	1	1	1
FBtr0076810	CG7409-RA	0.04638	0.016399	0.0136	0.0015	0.711786	-0.152660	2.228455	1.011633	16.262185	0.010785	20.997407	23.855440	79.135400	16.087450	1	1	1	1
FBtr0088935	CG18812-RC	0.022218	0.003712	0.0028	0.0001	1.768062	2.464424	2.293050	3.529863	18.643632	14.675274	22.501932	21.130716	24.977000	31.959850	1	1	1	1
FBtr0087934	CG8545-RA	0.030526	0.013512	0.0055	0.001	1.211372	2.074029	2.042450	2.472992	87.473270	22.123947	20.985995	23.122647	3.642695	4.814960	1	1	1	1
FBtr0087408	CG10257-RA	0.007493	0.028304	0.0003	0.0045	2.108845	0.685650	3.470348	2.445031	1.356934	0.605210	23.749243	0.073748	7.387495	4.715300	1	1	1	1
FBtr0336853	CG44195-RA	0.0	0.0	0.0	0.0	4.927651	5.332355	6.337869	5.528403	24.785911	22.850329	22.755068	22.539279	149.319000	139.132500	1	1	1	1
FBtr0072162	CG11388-RA	0.008325	0.0	0.0004	0.0	2.541877	3.503890	3.477205	3.965109	14.830567	0.704310	22.502331	23.291614	37.200500	28.570050	1	1	1	1
FBtr0088333	Hdc-RA	0.007493	0.024052	0.0003	0.0033	2.124631	1.609469	3.621197	2.479027	0.931442	15.516106	22.665911	21.987982	16.326400	13.726800	1	1	1	1
FBtr0075993	CG11560-RA	0.023507	0.024935	0.0032	0.0035	1.745324	1.401041	2.424252	3.630227	18.026712	19.839658	21.189347	21.039721	14.203150	13.217200	1	1	1	1
FBtr0083179	alpha-Man-IIb-RA	0.021208	0.028867	0.0026	0.0047	2.015102	1.499976	3.336454	3.447544	1.948901	0.781992	20.920636	21.856396	20.101950	13.018900	1	1	1	1
FBtr0302786	Lmpt-RK	0.019809	0.011106	0.0023	0.0007	2.547036	2.920215	5.755341	3.667180	21.242503	27.099709	23.261344	0.747626	5.276815	5.248940	1	1	1	1
FBtr0300048	CG34180-RB	0.0	0.0	0.0	0.0	2.413504	2.584241	4.263532	5.062029	1.689553	0.969391	22.592644	21.819211	8.833525	4.473710	1	1	1	1
FBtr0114536	Pdh-RC	0.0	0.0	0.0	0.0	1.534139	1.454706	5.419662	5.465914	0.112739	0.165974	0.707123	0.955287	281.225500	264.782500	1	1	1	1
FBtr0080850	CG5861-RA	0.022501	0.019427	0.0029	0.0021	1.110944	2.104831	1.684653	2.643623	16.765859	68.338242	22.451129	23.714645	22.331250	27.040100	1	1	1	1
FBtr0082384	mRpL40-RA	0.018307	0.016938	0.002	0.0016	1.992139	1.458516	2.846569	2.032815	76.461923	4.362084	21.671733	22.928427	5.254510	6.435005	1	1	1	1
FBtr0079883	CG4619-RA	0.0	0.014133	0.0	0.0011	4.117830	2.278888	4.815927	3.036381	4.407256	9.366275	19.585003	21.017565	1.976540	1.756120	1	1	1	1
FBtr0081599	CG1234-RA	0.014403	0.042756	0.0012	0.011	2.238799	0.777971	2.448900	1.576316	5.013667	0.846567	20.350277	21.793169	5.170445	6.345290	0	1	1	1
FBtr0084135	lsn-RA	0.04964	0.035569	0.0159	0.0074	0.585834	1.061628	1.230029	2.228990	14.826202	84.879923	21.342975	22.659746	7.716735	11.889950	1	1	1	1
FBtr0331658	Ndae1-RD	0.0	0.032412	0.0	0.0058	4.035417	1.022818	4.759526	2.362601	12.372584	4.034207	22.627579	21.779620	5.972500	3.164125	1	1	1	1
FBtr0075426	Pdh-RA	0.007493	0.0	0.0003	0.0	1.936127	2.214882	3.318963	6.399075	0.740207	0.025194	0.622262	0.342035	147.721000	137.292000	1	1	1	1
FBtr0083790	CG11407-RA	0.023063	0.018637	0.0031	0.0019	0.705435	1.429543	6.658639	4.949894	16.021585	17.887106	21.793289	22.343069	12.180300	18.418400	1	1	1	1
FBtr0076648	GAPsec-RA	0.037798	0.047375	0.0089	0.0143	-0.003795	0.533885	5.756573	3.377954	80.145521	1.418554	4.858311	21.862600	6.302085	6.249185	1	1	1	1
FBtr0074949	Gbeta76C-RA	0.0	0.0	0.0	0.0	3.344613	3.770627	4.069468	5.844060	1.292355	1.255141	22.507284	23.470720	203.973000	181.855000	1	1	1	1
FBtr0300466	CG42492-RA	0.017516	0.005754	0.0018	0.0002	1.696961	1.818607	2.432315	4.369527	19.842763	17.463174	21.756021	21.820888	24.651750	20.017300	1	1	1	1
FBtr0300465	CG42492-RC	0.004004	0.019089	0.0001	0.002	2.772324	1.691839	3.957719	4.550264	18.162152	17.329809	22.393323	22.188559	7.596755	5.663780	1	1	1	1
FBtr0081132	CG10428-RA	0.04087	0.010249	0.0108	0.0006	0.251386	2.228491	0.752239	3.677360	10.336923	1.568522	19.463366	21.571532	6.810370	6.705430	1	1	1	1
FBtr0084949	boss-RA	0.0	0.0	0.0	0.0	3.823085	3.256157	5.958005	5.588983	1.265728	0.683369	23.357817	0.102609	58.675150	40.996450	1	1	1	1
FBtr0089894	mRpS11-RA	0.024682	0.017474	0.0036	0.0017	0.839317	1.723737	1.433683	2.588379	86.857567	13.677635	21.489008	21.108021	14.367050	16.213550	1	1	1	1
FBtr0082043	GstZ2-RC	0.0	0.043758	0.0	0.0116	3.227659	0.938635	3.589616	2.256245	29.922716	24.986956	1.169769	0.102483	4.671580	2.789025	1	1	0	1
FBtr0074046	CG7872-RA	0.019809	0.012733	0.0023	0.0009	1.836422	1.680474	3.064149	2.006521	32.723479	31.815333	21.440489	22.080729	5.386300	6.455545	1	1	1	1
FBtr0113308	Nph-RB	0.03366	0.043683	0.0067	0.0115	0.577971	1.050763	0.861851	1.818221	20.075841	20.361698	22.195127	0.184535	54.677650	77.889750	1	1	1	1
FBtr0346145	TwdlG-RC	0.037648	0.035569	0.0088	0.0074	0.826930	0.207890	3.015750	3.563391	2.109497	0.033448	23.463687	23.747935	4.065275	4.601465	1	1	1	1
FBtr0303111	Ank2-RP	0.0	0.026577	0.0	0.004	3.290047	1.740267	3.917535	2.514446	35.415953	7.851761	22.416938	21.276589	54.929600	47.066900	1	1	1	1
FBtr0332631	CG17493-RC	0.026062	0.003712	0.004	0.0001	1.251186	1.929293	2.256040	3.794741	2.751827	0.307037	22.320335	22.875838	45.625700	29.805900	1	1	1	1
FBtr0302661	rdgA-RB	0.03986	0.033869	0.0101	0.0065	1.017723	0.687787	2.041381	2.431807	14.789099	0.419266	20.664349	22.728990	12.130550	9.009945	1	1	1	1
FBtr0086114	CG15908-RA	0.023905	0.036087	0.0034	0.0077	1.262017	0.472877	2.447767	1.972626	0.845627	2.638807	22.272333	22.657938	6.268185	7.164820	1	1	1	1
FBtr0339432	CG13366-RE	0.035867	0.014133	0.0077	0.0011	0.892504	2.035114	1.168319	2.954727	99.188571	3.585871	18.747552	22.531721	7.015565	5.870850	1	1	1	1
FBtr0308835	Ih-RK	0.031642	0.026577	0.0059	0.004	1.194678	1.714867	2.740151	2.180250	0.623715	31.583723	1.624830	0.989548	58.025100	42.287700	1	1	1	1
FBtr0310059	mbl-RO	0.004004	0.0	0.0001	0.0	3.205839	0.503225	3.425150	1.517135	20.310717	0.062649	0.282004	0.001289	23.395550	19.005250	1	1	0	1
FBtr0083191	ND-23-RA	0.008325	0.048425	0.0004	0.0151	1.782262	0.317547	2.189000	2.639297	3.007525	0.119582	23.097420	0.518000	172.916000	183.474000	1	1	1	1
FBtr0305559	CG4168-RB	0.011853	0.015735	0.0008	0.0014	2.707314	1.885798	3.141717	2.530041	1.930173	8.552245	20.715256	22.380221	13.930050	8.864805	1	1	1	1
FBtr0075074	CSN1b-RA	0.0	0.014577	0.0	0.0012	2.200456	1.438787	3.285565	3.087444	11.791032	15.381810	20.220382	21.260806	17.440350	21.054700	1	0	1	1
FBtr0076674	Culd-RA	0.004004	0.0	0.0001	0.0	3.098775	4.305845	6.585889	4.716037	14.066618	12.891189	21.105860	22.107642	29.418500	39.089150	1	1	1	1
FBtr0079496	CG7149-RA	0.009138	0.005754	0.0005	0.0002	2.984808	3.171116	5.780837	5.161264	3.844066	0.712575	21.555928	22.248121	32.775100	41.433250	1	1	1	1
FBtr0082666	kar-RA	0.022501	0.009636	0.0029	0.0005	1.007054	1.989843	3.002878	2.360463	3.612167	7.834065	1.581936	0.032491	13.634800	16.522650	1	1	1	1
FBtr0344013	CG5903-RB	0.043649	0.019427	0.0122	0.0021	0.824381	1.446975	2.812971	2.861106	16.157107	0.091443	0.752724	23.830071	41.370700	40.991500	1	0	1	1
FBtr0073217	Ero1L-RB	0.028909	0.016399	0.0049	0.0015	1.174727	1.913119	2.472474	2.373493	26.292861	93.421582	21.691195	0.114819	6.746200	8.724265	1	1	1	1
FBtr0070907	kdn-RA	0.0	0.003712	0.0	0.0001	3.517571	2.973555	4.313846	4.755210	34.765701	0.034644	1.091742	0.165130	164.621000	94.016000	1	1	1	1
FBtr0071090	bys-RA	0.018307	0.0	0.002	0.0	1.807200	4.038162	2.575795	4.397569	86.910556	1.212778	22.259508	23.139024	6.380840	8.121575	1	1	1	1
FBtr0081766	mRpS9-RA	0.023613	0.033669	0.0033	0.0064	1.283632	1.528221	1.718708	1.696481	16.214312	73.530473	21.315576	22.817133	25.910200	25.535700	1	1	1	1
FBtr0343324	CG12541-RE	0.030526	0.01179	0.0055	0.0008	1.474571	2.279392	3.537605	2.542338	44.867407	14.681566	0.044455	23.366507	8.837780	8.050450	1	1	1	1
FBtr0072858	CG5687-RA	0.016684	0.028574	0.0016	0.0046	2.280203	1.393201	3.836173	2.783883	13.248421	15.331586	20.726933	22.570718	25.044500	35.931000	1	1	1	1
FBtr0076785	Clk-RA	0.009138	0.003712	0.0005	0.0001	2.798951	3.395759	3.861831	4.890801	27.663067	26.486718	0.857939	0.553152	14.092900	14.740500	1	1	1	1
FBtr0087832	Galphaq-RD	0.017147	0.003712	0.0017	0.0001	1.085812	1.477388	4.116275	4.760752	0.258467	0.080264	1.099488	0.649425	214.137500	201.840000	1	1	1	1
FBtr0073452	CG11752-RA	0.014986	0.049534	0.0013	0.0158	1.568334	0.101253	3.147689	4.007050	6.652841	0.296823	1.667588	0.522770	22.318400	18.214800	1	1	1	1
FBtr0305303	pyd-RL	0.033871	0.039301	0.0068	0.009	0.978588	0.820939	3.579044	2.918999	0.938964	1.557755	21.727407	22.037527	8.969170	9.418800	1	1	1	1
FBtr0082785	Act87E-RA	0.037495	0.033524	0.0086	0.0063	0.941714	0.797718	2.267737	1.048356	94.503722	2.098828	21.107906	0.147971	25.572500	26.486400	1	1	1	1
FBtr0088031	CG13192-RA	0.004004	0.014577	0.0001	0.0012	3.367228	2.108252	3.454951	2.476074	15.057887	13.655743	20.374119	21.029595	12.016400	13.487500	1	1	1	1
FBtr0077418	CG15630-RA	0.0	0.032697	0.0	0.0059	4.394046	1.223807	5.096853	2.287902	2.845944	5.622213	21.660919	22.557112	40.733200	34.893600	1	1	1	1
FBtr0076556	CG5644-RA	0.016056	0.047102	0.0015	0.0141	0.864749	0.867442	2.414417	1.405805	15.403515	1.355183	21.523988	22.237276	7.174565	3.588515	1	1	1	1
FBtr0335231	CG11052-RD	0.028219	0.033074	0.0046	0.0061	0.946695	0.497373	1.944730	0.763550	1.845869	0.768264	23.642764	23.169941	4.045255	19.848800	1	1	1	1
FBtr0110894	CG34134-RA	0.012983	0.010249	0.001	0.0006	1.831012	1.204821	5.688154	6.535605	16.222363	0.477042	21.508149	22.333468	22.438300	26.262300	1	1	1	1
FBtr0330416	dysc-RF	0.028909	0.016938	0.0049	0.0016	0.566078	2.178479	0.919649	3.599781	15.933602	22.717685	21.535195	23.661084	2.362875	2.546730	1	1	1	1
FBtr0340281	CG5773-RB	0.037495	0.044621	0.0086	0.0124	1.145622	0.524509	1.839365	3.173831	35.032576	0.063752	1.323435	0.148213	147.041500	188.756000	1	1	1	1
FBtr0080485	kek4-RA	0.022706	0.0	0.003	0.0	2.102918	3.232143	4.468761	5.372260	3.137421	1.372321	20.494378	21.137051	21.854250	16.996900	1	1	1	1
FBtr0079369	nop5-RA	0.006281	0.008746	0.0002	0.0004	2.307648	3.151966	3.569255	4.965843	60.876987	6.571455	20.538873	21.527496	11.705650	11.584950	1	1	1	1
FBtr0080528	CG18507-RB	0.0	0.007274	0.0	0.0003	3.431357	3.353725	4.814949	3.473016	14.364827	15.573545	21.245255	21.930994	9.730515	12.128950	1	1	1	1
FBtr0080489	CG16974-RA	0.0	0.0	0.0	0.0	3.069238	3.660353	4.980069	5.504105	0.249643	1.077380	22.799567	0.985075	57.513350	46.022550	1	1	1	1
FBtr0082548	Cpn-RB	0.004004	0.0	0.0001	0.0	3.998215	4.012543	5.307273	4.251506	31.846776	1.527224	0.103428	22.795770	95.431100	77.971450	1	1	1	1
FBtr0083712	NP15.6-RA	0.018021	0.044142	0.0019	0.0119	1.156110	0.889138	1.243362	1.024226	18.949183	19.594682	22.495426	0.289389	85.426900	73.432950	1	1	1	1
FBtr0079041	Rtnl1-RD	0.009138	0.040922	0.0005	0.0098	0.452350	0.546695	0.974423	2.128441	1.846385	0.940090	1.210030	0.571138	13.246750	20.663350	1	1	1	1
FBtr0079952	eEF1delta-RB	0.011853	0.016938	0.0008	0.0016	1.922086	1.615049	2.270977	2.017053	20.272444	0.182857	22.712246	0.727725	62.897400	65.172300	1	1	1	1
FBtr0337034	Dhc98D-RD	0.014986	0.010249	0.0013	0.0006	2.354675	2.423661	3.910789	3.648566	2.374046	24.127420	21.128210	23.995239	2.160235	4.129165	1	1	1	1
FBtr0072776	mRpL46-RA	0.014986	0.003712	0.0013	0.0001	1.346239	2.424017	4.034505	2.819341	11.966300	1.361066	20.358387	21.272286	10.111090	11.748150	1	1	1	1
FBtr0072576	CG32344-RA	0.037648	0.005754	0.0088	0.0002	1.526302	1.963746	1.929191	2.650955	70.836710	26.448862	22.366519	0.425913	4.996285	6.616400	1	1	1	1
FBtr0073955	eag-RA	0.022218	0.046386	0.0028	0.0135	1.561187	0.744463	2.753520	1.414586	33.207504	13.247007	23.080339	23.068280	26.674000	20.427200	1	1	1	1
FBtr0303422	Eip63F-1-RD	0.007493	0.020338	0.0003	0.0023	2.986205	1.497478	3.684800	2.026388	1.620395	1.868396	22.309576	21.228066	57.640300	38.396100	1	1	1	1
FBtr0082431	CG14722-RA	0.004004	0.022646	0.0001	0.0029	2.782091	1.460487	5.261021	4.161188	14.137139	16.402528	21.078666	21.169241	15.983400	20.568850	1	1	1	1
FBtr0300817	CG31189-RB	0.004004	0.0	0.0001	0.0	3.320129	2.129106	3.905923	3.027365	9.974802	0.489644	1.642765	0.177557	10.810900	16.454800	1	1	1	1
FBtr0344752	tau-RM	0.018307	0.026973	0.002	0.0041	1.930340	0.569509	4.471029	1.331927	59.254832	14.972842	23.688795	21.459098	3.854325	4.754850	1	1	1	1
FBtr0074924	cyc-RA	0.030821	0.0	0.0056	0.0	1.608095	1.397332	3.103206	2.350067	27.127229	0.499550	23.214086	0.500061	7.742830	9.497975	1	1	1	1
FBtr0300818	CG17324-RB	0.007493	0.010249	0.0003	0.0006	2.462495	1.714325	4.862935	5.611359	19.200030	16.037040	22.729302	21.735790	16.314900	25.177500	1	1	1	1
